Timestamp (Elapsed time in seconds),PC + DisplayLatency(MSec),Mouse Latency(MSec),System Latency (MSec),
0.777,7.100,-0.001,N/A
0.777,10.300,-0.001,N/A
1.873,6.900,-0.001,N/A
2.418,6.800,-0.001,N/A
2.858,6.800,-0.001,N/A
3.407,10.000,-0.001,N/A
3.846,6.600,-0.001,N/A
4.394,6.500,-0.001,N/A
4.835,4.800,-0.001,N/A
5.386,6.400,-0.001,N/A
5.823,6.300,-0.001,N/A
6.375,6.200,-0.001,N/A
6.925,6.100,-0.001,N/A
7.365,4.400,-0.001,N/A
7.914,6.000,-0.001,N/A
8.354,5.900,-0.001,N/A
8.903,5.800,-0.001,N/A
9.345,4.100,-0.001,N/A
9.345,7.300,-0.001,N/A
9.895,5.600,-0.001,N/A
10.448,5.500,-0.001,N/A
10.888,7.100,-0.001,N/A
11.436,5.400,-0.001,N/A
11.874,5.300,-0.001,N/A
12.425,5.200,-0.001,N/A
12.976,5.100,-0.001,N/A
13.412,8.400,-0.001,N/A
13.964,5.000,-0.001,N/A
14.404,4.900,-0.001,N/A
14.953,4.800,-0.001,N/A
15.499,6.400,-0.001,N/A
15.940,6.300,-0.001,N/A
16.489,4.600,-0.001,N/A
16.929,6.200,-0.001,N/A
18.027,7.800,-0.001,N/A
18.027,6.000,-0.001,N/A
19.017,6.000,-0.001,N/A
19.457,4.200,-0.001,N/A
20.006,5.800,-0.001,N/A
20.552,4.000,-0.001,N/A
20.552,4.000,-0.001,N/A
21.541,5.600,-0.001,N/A
21.979,5.500,-0.001,N/A
22.528,5.400,-0.001,N/A
23.080,7.000,-0.001,N/A
23.520,5.300,-0.001,N/A
23.520,6.900,-0.001,N/A
24.072,5.100,-0.001,N/A
24.505,5.000,-0.001,N/A
25.054,5.000,-0.001,N/A
25.602,8.200,-0.001,N/A
26.148,4.800,-0.001,N/A
26.587,6.400,-0.001,N/A
27.137,6.300,-0.001,N/A
27.578,7.900,-0.001,N/A
28.124,6.200,-0.001,N/A
28.674,6.100,-0.001,N/A
29.114,4.400,-0.001,N/A
29.659,7.600,-0.001,N/A
30.204,4.200,-0.001,N/A
30.751,5.800,-0.001,N/A
31.192,5.700,-0.001,N/A
31.740,5.600,-0.001,N/A
32.179,5.600,-0.001,N/A
32.726,5.500,-0.001,N/A
33.276,5.400,-0.001,N/A
33.714,7.000,-0.001,N/A
34.259,5.200,-0.001,N/A
