Timestamp (Elapsed time in seconds),PC + DisplayLatency(MSec),Mouse Latency(MSec),System Latency (MSec),
0.280,7.100,-0.001,N/A
0.832,4.200,-0.001,N/A
1.826,5.800,-0.001,N/A
1.826,4.700,-0.001,N/A
2.379,5.300,-0.001,N/A
2.819,5.500,-0.001,N/A
3.814,4.100,-0.001,N/A
3.814,5.300,-0.001,N/A
4.809,5.900,-0.001,N/A
5.362,4.900,-0.001,N/A
5.916,5.900,-0.001,N/A
6.358,5.200,-0.001,N/A
6.911,5.600,-0.001,N/A
7.353,4.000,-0.001,N/A
7.903,5.000,-0.001,N/A
8.344,4.500,-0.001,N/A
8.896,6.000,-0.001,N/A
9.448,5.400,-0.001,N/A
9.891,5.400,-0.001,N/A
10.442,4.100,-0.001,N/A
10.442,5.900,-0.001,N/A
10.885,5.700,-0.001,N/A
11.438,5.400,-0.001,N/A
11.878,4.500,-0.001,N/A
12.430,6.100,-0.001,N/A
12.982,5.800,-0.001,N/A
13.424,4.100,-0.001,N/A
13.975,5.900,-0.001,N/A
14.416,5.000,-0.001,N/A
14.966,5.900,-0.001,N/A
15.519,6.900,-0.001,N/A
15.962,4.900,-0.001,N/A
16.515,5.500,-0.001,N/A
16.956,6.100,-0.001,N/A
17.508,5.500,-0.001,N/A
17.950,4.200,-0.001,N/A
19.054,5.700,-0.001,N/A
19.054,5.500,-0.001,N/A
20.045,5.100,-0.001,N/A
20.045,4.100,-0.001,N/A
21.039,5.500,-0.001,N/A
21.480,4.200,-0.001,N/A
22.034,4.400,-0.001,N/A
22.586,4.100,-0.001,N/A
23.026,5.000,-0.001,N/A
23.578,5.700,-0.001,N/A
23.578,5.100,-0.001,N/A
24.019,5.100,-0.001,N/A
24.571,5.600,-0.001,N/A
25.013,5.600,-0.001,N/A
25.564,5.000,-0.001,N/A
26.004,5.700,-0.001,N/A
26.555,5.500,-0.001,N/A
27.106,5.800,-0.001,N/A
27.551,4.400,-0.001,N/A
28.103,5.500,-0.001,N/A
28.544,6.800,-0.001,N/A
29.097,4.200,-0.001,N/A
29.539,5.800,-0.001,N/A
30.092,5.500,-0.001,N/A
30.644,5.800,-0.001,N/A
31.085,6.000,-0.001,N/A
31.635,4.400,-0.001,N/A
32.076,5.800,-0.001,N/A
32.628,5.700,-0.001,N/A
33.070,5.800,-0.001,N/A
33.622,5.600,-0.001,N/A
34.176,5.200,-0.001,N/A
35.171,5.000,-0.001,N/A
35.171,3.900,-0.001,N/A
36.166,5.200,-0.001,N/A
36.166,4.400,-0.001,N/A
36.607,6.100,-0.001,N/A
37.159,4.500,-0.001,N/A
37.712,6.200,-0.001,N/A
38.153,5.900,-0.001,N/A
38.706,6.100,-0.001,N/A
