Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),CPU Power(Watts),CPU Frequency(MHz),CPU Package Temperature(Celsius),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,6368,403.593,205.297,0.360,5.337,32.000,N/A,4345.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.293,6368,403.593,205.297,0.360,5.337,38.000,N/A,4431.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.794,6368,382.052,224.583,0.366,5.077,37.000,N/A,4413.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.307,6368,382.352,224.583,0.375,5.072,36.000,N/A,4393.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.810,6368,394.565,230.388,0.288,4.684,35.000,N/A,4412.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.314,6368,395.247,230.388,0.298,4.688,37.000,N/A,4405.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.817,6368,401.099,251.807,0.350,4.852,34.000,N/A,4407.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.332,6368,400.621,239.670,0.331,4.836,33.000,N/A,4371.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.846,6368,403.997,211.448,0.358,4.859,26.000,N/A,4302.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.348,6368,403.997,211.448,0.358,4.859,26.000,N/A,4306.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.861,6368,411.000,281.936,0.340,4.826,27.000,N/A,4299.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.373,6368,411.000,281.936,0.340,4.826,24.000,N/A,4306.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.874,6368,417.590,263.894,0.321,4.900,26.000,N/A,4330.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.389,6368,417.590,263.894,0.321,4.900,26.000,N/A,4305.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.891,6368,408.808,240.587,0.346,5.202,28.000,N/A,4321.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.392,6368,408.808,240.587,0.346,5.202,29.000,N/A,4329.000,N/A,24.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.907,6368,423.659,269.629,0.345,5.068,26.000,N/A,4297.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.408,6368,423.659,269.629,0.345,5.068,27.000,N/A,4321.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.923,6368,415.658,267.594,0.353,4.970,26.000,N/A,4315.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.424,6368,415.658,267.594,0.353,4.970,27.000,N/A,4327.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.940,6368,406.389,247.292,0.416,5.290,27.000,N/A,4333.000,N/A,23.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.440,6368,406.389,247.292,0.416,5.290,25.000,N/A,4249.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.941,6368,400.824,270.929,0.355,5.016,25.000,N/A,4261.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.442,6368,400.824,270.929,0.355,5.016,25.000,N/A,4247.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.943,6368,379.655,248.886,0.350,5.171,24.000,N/A,4221.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.444,6368,379.655,248.886,0.350,5.171,25.000,N/A,4256.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.945,6368,394.420,241.161,0.289,5.271,25.000,N/A,4246.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.451,6368,394.420,241.161,0.289,5.271,24.000,N/A,4244.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.955,6368,392.946,250.169,0.344,5.404,26.000,N/A,4220.000,N/A,22.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.459,6368,392.946,250.169,0.344,5.404,25.000,N/A,4254.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.963,6368,401.066,248.954,0.355,5.311,24.000,N/A,4255.000,N/A,21.000,32.000,2625.000,11201.000,0.960,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
