Timestamp (Elapsed time in seconds),PC + DisplayLatency(MSec),Mouse Latency(MSec),System Latency (MSec),
5.501,5.100,-0.001,N/A
5.501,5.000,-0.001,N/A
6.499,4.800,-0.001,N/A
6.499,4.700,-0.001,N/A
7.496,4.500,-0.001,N/A
7.496,4.400,-0.001,N/A
7.496,4.200,-0.001,N/A
8.492,4.100,-0.001,N/A
8.492,4.000,-0.001,N/A
9.599,5.900,-0.001,N/A
9.599,5.800,-0.001,N/A
10.597,5.600,-0.001,N/A
10.597,5.500,-0.001,N/A
11.594,5.300,-0.001,N/A
11.594,5.200,-0.001,N/A
12.589,5.000,-0.001,N/A
12.589,4.900,-0.001,N/A
13.584,4.800,-0.001,N/A
13.584,4.600,-0.001,N/A
14.580,4.500,-0.001,N/A
14.580,4.300,-0.001,N/A
15.577,4.200,-0.001,N/A
15.577,4.000,-0.001,N/A
16.685,3.900,-0.001,N/A
16.685,3.700,-0.001,N/A
17.683,3.600,-0.001,N/A
17.683,3.500,-0.001,N/A
18.680,3.300,-0.001,N/A
19.677,3.200,-0.001,N/A
19.677,3.000,-0.001,N/A
19.677,5.000,-0.001,N/A
20.675,4.800,-0.001,N/A
20.675,4.700,-0.001,N/A
21.674,4.500,-0.001,N/A
21.674,4.400,-0.001,N/A
22.672,4.200,-0.001,N/A
22.672,4.100,-0.001,N/A
23.779,4.000,-0.001,N/A
23.779,3.800,-0.001,N/A
24.778,3.700,-0.001,N/A
24.778,3.500,-0.001,N/A
25.777,5.500,-0.001,N/A
25.777,5.300,-0.001,N/A
26.774,5.200,-0.001,N/A
26.774,5.000,-0.001,N/A
27.772,4.900,-0.001,N/A
27.772,2.700,-0.001,N/A
28.766,2.500,-0.001,N/A
28.766,2.400,-0.001,N/A
29.872,4.300,-0.001,N/A
29.872,4.200,-0.001,N/A
30.868,4.000,-0.001,N/A
30.868,3.900,-0.001,N/A
31.867,3.700,-0.001,N/A
31.867,3.600,-0.001,N/A
31.867,3.400,-0.001,N/A
32.864,3.300,-0.001,N/A
32.864,3.200,-0.001,N/A
33.860,3.000,-0.001,N/A
34.858,2.900,-0.001,N/A
34.858,2.700,-0.001,N/A
35.855,4.700,-0.001,N/A
35.855,4.500,-0.001,N/A
36.855,4.400,-0.001,N/A
36.855,4.200,-0.001,N/A
37.962,4.100,-0.001,N/A
37.962,3.900,-0.001,N/A
38.961,3.800,-0.001,N/A
38.961,3.600,-0.001,N/A
39.960,3.500,-0.001,N/A
39.960,3.400,-0.001,N/A
40.956,3.200,-0.001,N/A
40.956,3.100,-0.001,N/A
41.950,5.000,-0.001,N/A
41.950,4.900,-0.001,N/A
42.944,4.700,-0.001,N/A
42.944,4.600,-0.001,N/A
43.939,4.400,-0.001,N/A
43.939,4.300,-0.001,N/A
43.939,4.200,-0.001,N/A
45.046,4.000,-0.001,N/A
45.046,3.900,-0.001,N/A
46.043,3.700,-0.001,N/A
46.043,3.600,-0.001,N/A
47.039,3.400,-0.001,N/A
47.039,5.400,-0.001,N/A
48.038,5.200,-0.001,N/A
48.038,5.100,-0.001,N/A
49.037,4.900,-0.001,N/A
49.037,4.800,-0.001,N/A
50.033,4.700,-0.001,N/A
51.144,4.500,-0.001,N/A
51.144,4.400,-0.001,N/A
52.140,4.200,-0.001,N/A
52.140,6.200,-0.001,N/A
53.139,6.000,-0.001,N/A
