Timestamp (Elapsed time in seconds),PC + DisplayLatency(MSec),Mouse Latency(MSec),System Latency (MSec),
2.054,4.800,-0.001,N/A
3.160,3.000,-0.001,N/A
3.160,4.600,-0.001,N/A
4.155,4.500,-0.001,N/A
4.155,4.400,-0.001,N/A
4.155,4.400,-0.001,N/A
4.155,4.300,-0.001,N/A
5.594,4.200,-0.001,N/A
5.594,4.100,-0.001,N/A
6.701,4.100,-0.001,N/A
6.701,4.000,-0.001,N/A
8.137,3.900,-0.001,N/A
8.137,3.800,-0.001,N/A
8.137,3.700,-0.001,N/A
9.689,5.200,-0.001,N/A
10.685,5.200,-0.001,N/A
10.685,3.400,-0.001,N/A
10.685,3.300,-0.001,N/A
12.232,3.200,-0.001,N/A
12.232,3.200,-0.001,N/A
13.229,3.100,-0.001,N/A
13.229,3.000,-0.001,N/A
14.223,2.900,-0.001,N/A
14.223,2.800,-0.001,N/A
14.223,2.800,-0.001,N/A
15.770,2.700,-0.001,N/A
15.770,2.600,-0.001,N/A
16.765,2.500,-0.001,N/A
16.765,2.500,-0.001,N/A
16.765,4.000,-0.001,N/A
16.765,4.000,-0.001,N/A
18.316,3.900,-0.001,N/A
18.316,3.800,-0.001,N/A
19.313,3.700,-0.001,N/A
19.313,3.600,-0.001,N/A
20.867,3.600,-0.001,N/A
20.867,3.500,-0.001,N/A
20.867,3.400,-0.001,N/A
21.864,3.300,-0.001,N/A
21.864,3.200,-0.001,N/A
23.308,3.200,-0.001,N/A
23.308,3.100,-0.001,N/A
24.416,2.900,-0.001,N/A
24.416,2.900,-0.001,N/A
25.853,2.800,-0.001,N/A
25.853,2.700,-0.001,N/A
26.851,2.600,-0.001,N/A
26.851,2.500,-0.001,N/A
26.851,4.100,-0.001,N/A
28.401,2.400,-0.001,N/A
28.401,4.000,-0.001,N/A
29.399,3.900,-0.001,N/A
29.399,3.800,-0.001,N/A
29.399,3.700,-0.001,N/A
29.399,3.600,-0.001,N/A
30.948,3.600,-0.001,N/A
30.948,3.500,-0.001,N/A
31.945,3.400,-0.001,N/A
31.945,3.300,-0.001,N/A
31.945,3.200,-0.001,N/A
33.492,3.200,-0.001,N/A
33.492,3.100,-0.001,N/A
34.487,3.000,-0.001,N/A
34.487,2.900,-0.001,N/A
36.036,4.500,-0.001,N/A
36.036,2.800,-0.001,N/A
36.036,2.700,-0.001,N/A
37.034,4.300,-0.001,N/A
37.034,4.200,-0.001,N/A
38.028,4.100,-0.001,N/A
38.028,4.000,-0.001,N/A
38.028,3.900,-0.001,N/A
39.575,3.900,-0.001,N/A
39.575,3.800,-0.001,N/A
40.571,3.700,-0.001,N/A
40.571,3.700,-0.001,N/A
40.571,3.600,-0.001,N/A
42.121,3.500,-0.001,N/A
42.121,3.400,-0.001,N/A
42.121,3.300,-0.001,N/A
43.117,4.900,-0.001,N/A
43.117,4.800,-0.001,N/A
44.554,4.700,-0.001,N/A
44.554,4.700,-0.001,N/A
44.554,4.600,-0.001,N/A
45.662,4.500,-0.001,N/A
45.662,4.400,-0.001,N/A
47.100,4.400,-0.001,N/A
47.100,4.300,-0.001,N/A
48.097,4.200,-0.001,N/A
48.097,4.100,-0.001,N/A
48.097,4.000,-0.001,N/A
49.648,3.900,-0.001,N/A
49.648,3.900,-0.001,N/A
50.644,3.800,-0.001,N/A
50.644,3.700,-0.001,N/A
50.644,3.600,-0.001,N/A
52.192,3.600,-0.001,N/A
52.192,5.100,-0.001,N/A
53.189,5.100,-0.001,N/A
53.189,5.000,-0.001,N/A
53.189,3.200,-0.001,N/A
53.189,3.100,-0.001,N/A
54.742,3.100,-0.001,N/A
54.742,3.000,-0.001,N/A
55.741,2.900,-0.001,N/A
55.741,2.800,-0.001,N/A
57.296,2.800,-0.001,N/A
57.296,2.700,-0.001,N/A
57.296,2.600,-0.001,N/A
58.294,2.500,-0.001,N/A
58.294,2.400,-0.001,N/A
59.846,2.400,-0.001,N/A
59.846,3.900,-0.001,N/A
59.846,3.900,-0.001,N/A
60.844,3.800,-0.001,N/A
60.844,3.700,-0.001,N/A
62.287,3.600,-0.001,N/A
62.287,3.500,-0.001,N/A
63.391,3.500,-0.001,N/A
63.391,3.400,-0.001,N/A
63.391,3.300,-0.001,N/A
64.834,3.200,-0.001,N/A
64.834,3.100,-0.001,N/A
65.831,3.100,-0.001,N/A
65.831,3.000,-0.001,N/A
65.831,2.900,-0.001,N/A
65.831,2.800,-0.001,N/A
66.940,2.800,-0.001,N/A
66.940,2.700,-0.001,N/A
68.382,2.600,-0.001,N/A
68.382,4.200,-0.001,N/A
69.931,4.100,-0.001,N/A
69.931,4.000,-0.001,N/A
69.931,3.900,-0.001,N/A
70.928,3.800,-0.001,N/A
70.928,3.800,-0.001,N/A
72.477,3.700,-0.001,N/A
72.477,3.600,-0.001,N/A
72.477,3.500,-0.001,N/A
73.474,3.500,-0.001,N/A
73.474,3.400,-0.001,N/A
74.471,3.300,-0.001,N/A
74.471,3.200,-0.001,N/A
76.021,3.100,-0.001,N/A
76.021,3.100,-0.001,N/A
76.021,3.000,-0.001,N/A
77.017,2.900,-0.001,N/A
77.017,4.500,-0.001,N/A
78.568,4.400,-0.001,N/A
78.568,4.300,-0.001,N/A
78.568,4.300,-0.001,N/A
78.568,4.200,-0.001,N/A
79.563,4.100,-0.001,N/A
79.563,4.000,-0.001,N/A
81.112,3.900,-0.001,N/A
81.112,3.900,-0.001,N/A
82.110,3.800,-0.001,N/A
82.110,3.700,-0.001,N/A
82.110,5.300,-0.001,N/A
83.662,5.200,-0.001,N/A
83.662,3.500,-0.001,N/A
84.660,3.400,-0.001,N/A
84.660,3.300,-0.001,N/A
84.660,3.200,-0.001,N/A
86.097,4.800,-0.001,N/A
86.097,4.700,-0.001,N/A
87.093,4.600,-0.001,N/A
87.093,4.600,-0.001,N/A
88.643,4.500,-0.001,N/A
88.643,4.400,-0.001,N/A
88.643,4.300,-0.001,N/A
89.641,4.300,-0.001,N/A
89.641,4.200,-0.001,N/A
89.641,4.100,-0.001,N/A
91.194,4.000,-0.001,N/A
91.194,3.900,-0.001,N/A
91.194,3.900,-0.001,N/A
92.192,3.800,-0.001,N/A
92.192,3.700,-0.001,N/A
93.739,3.600,-0.001,N/A
93.739,3.500,-0.001,N/A
94.733,5.100,-0.001,N/A
94.733,5.000,-0.001,N/A
94.733,5.000,-0.001,N/A
96.281,4.900,-0.001,N/A
96.281,4.800,-0.001,N/A
97.276,4.700,-0.001,N/A
97.276,3.000,-0.001,N/A
97.276,4.600,-0.001,N/A
98.822,2.800,-0.001,N/A
98.822,2.700,-0.001,N/A
99.819,2.700,-0.001,N/A
99.819,2.600,-0.001,N/A
99.819,2.500,-0.001,N/A
101.257,4.000,-0.001,N/A
102.366,3.900,-0.001,N/A
102.366,3.800,-0.001,N/A
102.366,3.800,-0.001,N/A
103.364,3.700,-0.001,N/A
103.364,3.600,-0.001,N/A
103.364,3.500,-0.001,N/A
104.802,3.500,-0.001,N/A
104.802,3.400,-0.001,N/A
105.912,3.300,-0.001,N/A
105.912,3.200,-0.001,N/A
105.912,3.100,-0.001,N/A
107.353,3.000,-0.001,N/A
107.353,3.000,-0.001,N/A
108.347,2.900,-0.001,N/A
108.347,2.900,-0.001,N/A
109.894,2.700,-0.001,N/A
109.894,2.700,-0.001,N/A
109.894,2.600,-0.001,N/A
110.889,4.200,-0.001,N/A
110.889,4.100,-0.001,N/A
112.436,4.000,-0.001,N/A
112.436,3.900,-0.001,N/A
112.436,3.800,-0.001,N/A
113.431,3.800,-0.001,N/A
113.431,3.700,-0.001,N/A
114.980,3.600,-0.001,N/A
114.980,3.500,-0.001,N/A
114.980,3.400,-0.001,N/A
114.980,3.400,-0.001,N/A
115.976,3.300,-0.001,N/A
115.976,3.200,-0.001,N/A
117.528,3.100,-0.001,N/A
117.528,3.000,-0.001,N/A
118.525,3.000,-0.001,N/A
118.525,2.900,-0.001,N/A
118.525,4.500,-0.001,N/A
120.077,4.400,-0.001,N/A
120.077,4.400,-0.001,N/A
121.077,4.200,-0.001,N/A
121.077,4.200,-0.001,N/A
121.077,4.100,-0.001,N/A
122.522,4.000,-0.001,N/A
122.522,3.900,-0.001,N/A
123.632,3.800,-0.001,N/A
123.632,3.800,-0.001,N/A
125.074,3.700,-0.001,N/A
125.074,3.600,-0.001,N/A
125.074,3.500,-0.001,N/A
126.070,3.400,-0.001,N/A
126.070,3.400,-0.001,N/A
127.622,3.300,-0.001,N/A
127.622,3.200,-0.001,N/A
127.622,3.100,-0.001,N/A
127.622,3.000,-0.001,N/A
128.620,3.000,-0.001,N/A
128.620,4.600,-0.001,N/A
130.171,4.500,-0.001,N/A
130.171,4.400,-0.001,N/A
130.171,4.300,-0.001,N/A
131.165,4.300,-0.001,N/A
131.165,4.200,-0.001,N/A
132.713,4.100,-0.001,N/A
132.713,4.000,-0.001,N/A
133.707,3.900,-0.001,N/A
133.707,3.800,-0.001,N/A
133.707,3.800,-0.001,N/A
135.254,3.700,-0.001,N/A
135.254,3.600,-0.001,N/A
136.249,3.500,-0.001,N/A
136.249,3.400,-0.001,N/A
136.249,5.000,-0.001,N/A
137.797,4.900,-0.001,N/A
137.797,4.900,-0.001,N/A
138.792,4.800,-0.001,N/A
138.792,4.700,-0.001,N/A
139.786,4.600,-0.001,N/A
139.786,4.500,-0.001,N/A
139.786,4.500,-0.001,N/A
139.786,2.700,-0.001,N/A
141.334,2.600,-0.001,N/A
141.334,2.600,-0.001,N/A
142.329,2.500,-0.001,N/A
142.329,2.400,-0.001,N/A
142.329,2.300,-0.001,N/A
143.765,3.900,-0.001,N/A
143.765,3.800,-0.001,N/A
144.872,5.400,-0.001,N/A
144.872,3.700,-0.001,N/A
146.312,3.600,-0.001,N/A
146.312,3.500,-0.001,N/A
146.312,3.400,-0.001,N/A
147.308,3.400,-0.001,N/A
147.308,3.300,-0.001,N/A
148.859,3.200,-0.001,N/A
148.859,3.100,-0.001,N/A
148.859,3.000,-0.001,N/A
149.858,3.000,-0.001,N/A
149.858,2.900,-0.001,N/A
151.412,2.800,-0.001,N/A
151.412,2.700,-0.001,N/A
152.410,2.600,-0.001,N/A
152.410,2.600,-0.001,N/A
152.410,2.500,-0.001,N/A
152.410,4.100,-0.001,N/A
153.961,4.000,-0.001,N/A
153.961,3.900,-0.001,N/A
154.959,3.800,-0.001,N/A
154.959,3.800,-0.001,N/A
154.959,3.700,-0.001,N/A
156.505,3.600,-0.001,N/A
156.505,3.500,-0.001,N/A
157.500,3.400,-0.001,N/A
157.500,3.400,-0.001,N/A
159.047,3.300,-0.001,N/A
159.047,3.200,-0.001,N/A
159.047,3.200,-0.001,N/A
160.041,3.000,-0.001,N/A
160.041,3.000,-0.001,N/A
161.477,4.500,-0.001,N/A
161.477,2.800,-0.001,N/A
161.477,4.400,-0.001,N/A
162.584,4.300,-0.001,N/A
162.584,4.200,-0.001,N/A
164.023,4.200,-0.001,N/A
164.023,4.100,-0.001,N/A
164.023,4.000,-0.001,N/A
164.023,2.200,-0.001,N/A
165.020,2.200,-0.001,N/A
165.020,3.700,-0.001,N/A
166.575,3.700,-0.001,N/A
166.575,3.600,-0.001,N/A
167.573,3.500,-0.001,N/A
167.573,3.400,-0.001,N/A
167.573,3.300,-0.001,N/A
169.125,3.300,-0.001,N/A
169.125,3.200,-0.001,N/A
170.122,3.100,-0.001,N/A
170.122,3.000,-0.001,N/A
170.122,3.000,-0.001,N/A
171.671,2.900,-0.001,N/A
171.671,2.800,-0.001,N/A
172.668,2.700,-0.001,N/A
172.668,4.300,-0.001,N/A
173.664,2.500,-0.001,N/A
173.664,4.100,-0.001,N/A
173.664,4.100,-0.001,N/A
175.213,4.000,-0.001,N/A
175.213,3.900,-0.001,N/A
176.209,3.800,-0.001,N/A
176.209,3.700,-0.001,N/A
176.209,3.700,-0.001,N/A
176.209,3.600,-0.001,N/A
177.761,3.500,-0.001,N/A
177.761,3.400,-0.001,N/A
178.757,3.400,-0.001,N/A
178.757,3.300,-0.001,N/A
180.305,3.200,-0.001,N/A
180.305,3.100,-0.001,N/A
180.305,4.700,-0.001,N/A
181.304,2.900,-0.001,N/A
181.304,2.900,-0.001,N/A
182.747,4.500,-0.001,N/A
182.747,4.400,-0.001,N/A
182.747,4.300,-0.001,N/A
183.854,4.200,-0.001,N/A
183.854,2.500,-0.001,N/A
185.294,2.400,-0.001,N/A
185.294,4.000,-0.001,N/A
186.290,3.900,-0.001,N/A
186.290,3.800,-0.001,N/A
186.290,3.700,-0.001,N/A
187.836,3.700,-0.001,N/A
187.836,3.600,-0.001,N/A
187.836,3.500,-0.001,N/A
188.830,3.400,-0.001,N/A
188.830,3.300,-0.001,N/A
188.830,3.300,-0.001,N/A
190.377,3.200,-0.001,N/A
190.377,3.100,-0.001,N/A
191.371,3.000,-0.001,N/A
191.371,2.900,-0.001,N/A
191.371,2.900,-0.001,N/A
192.924,4.500,-0.001,N/A
192.924,2.700,-0.001,N/A
193.921,4.300,-0.001,N/A
193.921,4.200,-0.001,N/A
195.470,4.100,-0.001,N/A
195.470,4.100,-0.001,N/A
195.470,4.000,-0.001,N/A
196.469,3.900,-0.001,N/A
196.469,3.800,-0.001,N/A
198.018,3.700,-0.001,N/A
198.018,3.700,-0.001,N/A
198.018,3.600,-0.001,N/A
199.016,3.500,-0.001,N/A
199.016,3.400,-0.001,N/A
200.456,3.300,-0.001,N/A
200.456,3.300,-0.001,N/A
200.456,4.800,-0.001,N/A
201.564,4.800,-0.001,N/A
201.564,4.700,-0.001,N/A
201.564,4.600,-0.001,N/A
202.560,4.500,-0.001,N/A
202.560,4.400,-0.001,N/A
204.002,4.400,-0.001,N/A
204.002,4.300,-0.001,N/A
204.002,4.200,-0.001,N/A
205.112,4.100,-0.001,N/A
205.112,4.100,-0.001,N/A
206.556,4.000,-0.001,N/A
206.556,3.900,-0.001,N/A
207.550,3.800,-0.001,N/A
207.550,3.700,-0.001,N/A
207.550,3.700,-0.001,N/A
209.098,3.600,-0.001,N/A
209.098,3.500,-0.001,N/A
210.094,3.400,-0.001,N/A
210.094,3.300,-0.001,N/A
210.094,4.900,-0.001,N/A
211.647,3.200,-0.001,N/A
211.647,4.800,-0.001,N/A
212.640,4.700,-0.001,N/A
212.640,4.600,-0.001,N/A
212.640,4.500,-0.001,N/A
214.187,4.400,-0.001,N/A
214.187,4.400,-0.001,N/A
